shot_ID,tag,val,val_str
533,def_scheme,NULL,zone
533,is_transition,0,NULL
533,is_off_dodge,0,NULL
533,is_right_handed,1,NULL
533,shot_quality,2,NULL
533,clean_save,0,NULL
555,field_loc_x,0.447417,NULL
555,field_loc_y,0.699063,NULL
555,goal_loc_x,0.140683,NULL
555,goal_loc_y,0.589063,NULL
555,def_scheme,NULL,zone
555,is_transition,0,NULL
555,is_off_dodge,0,NULL
555,is_right_handed,1,NULL
555,shot_quality,1,NULL
556,field_loc_x,0.565849,NULL
556,field_loc_y,0.239063,NULL
556,goal_loc_x,0.267772,NULL
556,goal_loc_y,0.369063,NULL
556,def_scheme,NULL,zone
556,is_transition,0,NULL
556,is_off_dodge,0,NULL
556,is_right_handed,0,NULL
556,shot_quality,3,NULL
556,clean_save,1,NULL
557,field_loc_x,0.371499,NULL
557,field_loc_y,0.609062,NULL
557,goal_loc_x,0.727245,NULL
557,goal_loc_y,0.554062,NULL
557,def_scheme,NULL,zone
557,is_transition,0,NULL
557,is_off_dodge,0,NULL
557,is_right_handed,1,NULL
557,shot_quality,2,NULL
557,clean_save,0,NULL
558,field_loc_x,0.450454,NULL
558,field_loc_y,0.699063,NULL
558,goal_loc_x,0.282436,NULL
558,goal_loc_y,0.159063,NULL
558,def_scheme,NULL,zone
558,is_transition,0,NULL
558,is_off_dodge,0,NULL
558,is_right_handed,1,NULL
558,shot_quality,1,NULL
559,field_loc_x,0.40794,NULL
559,field_loc_y,0.414062,NULL
559,goal_loc_x,0.756573,NULL
559,goal_loc_y,0.444063,NULL
559,def_scheme,NULL,zone
559,is_transition,0,NULL
559,is_off_dodge,0,NULL
559,is_right_handed,0,NULL
559,shot_quality,2,NULL
559,clean_save,0,NULL
560,field_loc_x,0.550665,NULL
560,field_loc_y,0.574063,NULL
560,goal_loc_x,0.160235,NULL
560,goal_loc_y,0.849063,NULL
560,def_scheme,NULL,zone
560,is_transition,0,NULL
560,is_off_dodge,0,NULL
560,is_right_handed,1,NULL
560,shot_quality,1,NULL
561,field_loc_x,0.514225,NULL
561,field_loc_y,0.674062,NULL
561,goal_loc_x,0.737021,NULL
561,goal_loc_y,0.684062,NULL
561,def_scheme,NULL,zone
561,is_transition,0,NULL
561,is_off_dodge,0,NULL
561,is_right_handed,0,NULL
561,shot_quality,1,NULL
562,field_loc_x,0.529408,NULL
562,field_loc_y,0.619062,NULL
562,goal_loc_x,0.697917,NULL
562,goal_loc_y,0.614062,NULL
562,def_scheme,NULL,zone
562,is_transition,0,NULL
562,is_off_dodge,0,NULL
562,is_right_handed,1,NULL
562,shot_quality,1,NULL
563,field_loc_x,0.650877,NULL
563,field_loc_y,0.609062,NULL
563,goal_loc_x,0.878774,NULL
563,goal_loc_y,0.194063,NULL
563,def_scheme,NULL,zone
563,is_transition,0,NULL
563,is_off_dodge,0,NULL
563,is_right_handed,0,NULL
563,shot_quality,2,NULL
564,field_loc_x,0.450454,NULL
564,field_loc_y,0.684062,NULL
564,def_scheme,NULL,zone
564,is_transition,1,NULL
564,is_off_dodge,0,NULL
564,is_right_handed,1,NULL
564,shot_quality,1,NULL
564,goal_loc_x,0.262884,NULL
564,goal_loc_y,0.569062,NULL
565,field_loc_x,0.553702,NULL
565,field_loc_y,0.439063,NULL
565,goal_loc_x,0.091803,NULL
565,goal_loc_y,0.529063,NULL
565,def_scheme,NULL,man
565,is_transition,0,NULL
565,is_off_dodge,1,NULL
565,is_right_handed,1,NULL
565,shot_quality,2,NULL
566,field_loc_x,0.341132,NULL
566,field_loc_y,0.614062,NULL
566,goal_loc_x,0.433964,NULL
566,goal_loc_y,0.154062,NULL
566,def_scheme,NULL,man
566,is_transition,0,NULL
566,is_off_dodge,0,NULL
566,is_right_handed,1,NULL
566,shot_quality,2,NULL
567,field_loc_x,0.623546,NULL
567,field_loc_y,0.459062,NULL
567,goal_loc_x,0.507284,NULL
567,goal_loc_y,0.159063,NULL
567,def_scheme,NULL,man
567,is_transition,0,NULL
567,is_off_dodge,1,NULL
567,is_right_handed,1,NULL
567,shot_quality,3,NULL
567,clean_save,1,NULL
568,field_loc_x,0.456527,NULL
568,field_loc_y,0.679062,NULL
568,goal_loc_x,0.717469,NULL
568,goal_loc_y,0.624062,NULL
568,def_scheme,NULL,zone
568,is_transition,1,NULL
568,is_off_dodge,0,NULL
568,is_right_handed,1,NULL
568,shot_quality,1,NULL
569,field_loc_x,0.356316,NULL
569,field_loc_y,0.379063,NULL
569,def_scheme,NULL,man
569,is_transition,0,NULL
569,is_off_dodge,0,NULL
569,is_right_handed,1,NULL
569,shot_quality,3,NULL
570,field_loc_x,0.568886,NULL
570,field_loc_y,0.329062,NULL
570,goal_loc_x,0.482844,NULL
570,goal_loc_y,0.169062,NULL
570,def_scheme,NULL,zone
570,is_transition,1,NULL
570,is_off_dodge,1,NULL
570,is_right_handed,1,NULL
570,shot_quality,3,NULL
570,clean_save,0,NULL
571,field_loc_x,0.593179,NULL
571,field_loc_y,0.764063,NULL
571,goal_loc_x,0.482844,NULL
571,goal_loc_y,0.704063,NULL
571,def_scheme,NULL,man
571,is_transition,0,NULL
571,is_off_dodge,1,NULL
571,is_right_handed,0,NULL
571,shot_quality,1,NULL
572,field_loc_x,0.471711,NULL
572,field_loc_y,0.444063,NULL
572,goal_loc_x,0.873886,NULL
572,goal_loc_y,0.514063,NULL
572,def_scheme,NULL,man
572,is_transition,1,NULL
572,is_off_dodge,1,NULL
572,is_right_handed,0,NULL
572,shot_quality,2,NULL
573,field_loc_x,0.617473,NULL
573,field_loc_y,0.499063,NULL
573,goal_loc_x,0.24822,NULL
573,goal_loc_y,0.164062,NULL
573,def_scheme,NULL,man
573,is_transition,0,NULL
573,is_off_dodge,1,NULL
573,is_right_handed,1,NULL
573,shot_quality,2,NULL
574,field_loc_x,0.380609,NULL
574,field_loc_y,0.389062,NULL
574,goal_loc_x,0.238444,NULL
574,goal_loc_y,0.459062,NULL
574,def_scheme,NULL,man
574,is_transition,0,NULL
574,is_off_dodge,1,NULL
574,is_right_handed,0,NULL
574,shot_quality,3,NULL
574,clean_save,1,NULL
575,field_loc_x,0.496005,NULL
575,field_loc_y,0.279063,NULL
575,goal_loc_x,0.507284,NULL
575,goal_loc_y,0.699063,NULL
575,def_scheme,NULL,man
575,is_transition,0,NULL
575,is_off_dodge,0,NULL
575,is_right_handed,1,NULL
575,shot_quality,3,NULL
576,field_loc_x,0.614436,NULL
576,field_loc_y,0.664062,NULL
576,goal_loc_x,0.810341,NULL
576,goal_loc_y,0.584063,NULL
576,def_scheme,NULL,man
576,is_transition,1,NULL
576,is_off_dodge,0,NULL
576,is_right_handed,0,NULL
576,shot_quality,2,NULL
577,field_loc_x,0.526372,NULL
577,field_loc_y,0.519063,NULL
577,goal_loc_x,0.277548,NULL
577,goal_loc_y,0.239063,NULL
577,def_scheme,NULL,man
577,is_transition,0,NULL
577,is_off_dodge,0,NULL
577,is_right_handed,1,NULL
577,shot_quality,2,NULL
578,field_loc_x,0.562812,NULL
578,field_loc_y,0.664062,NULL
578,goal_loc_x,0.326428,NULL
578,goal_loc_y,0.184062,NULL
578,def_scheme,NULL,man
578,is_transition,0,NULL
578,is_off_dodge,0,NULL
578,is_right_handed,1,NULL
578,shot_quality,1,NULL
595,field_loc_x,0.672134,NULL
595,field_loc_y,0.584063,NULL
595,goal_loc_x,0.262884,NULL
595,goal_loc_y,0.949063,NULL
595,def_scheme,NULL,zone
595,is_transition,0,NULL
595,is_off_dodge,0,NULL
595,is_right_handed,0,NULL
595,shot_quality,3,NULL
596,field_loc_x,0.359352,NULL
596,field_loc_y,0.439063,NULL
596,goal_loc_x,0.756573,NULL
596,goal_loc_y,0.569062,NULL
596,def_scheme,NULL,man
596,is_transition,0,NULL
596,is_off_dodge,0,NULL
596,is_right_handed,1,NULL
596,shot_quality,2,NULL
596,clean_save,1,NULL
597,field_loc_x,0.559775,NULL
597,field_loc_y,0.439063,NULL
597,goal_loc_x,0.658813,NULL
597,goal_loc_y,0.709063,NULL
597,def_scheme,NULL,zone
597,is_transition,1,NULL
597,is_off_dodge,1,NULL
597,is_right_handed,1,NULL
597,shot_quality,2,NULL
598,field_loc_x,0.596216,NULL
598,field_loc_y,0.469063,NULL
598,def_scheme,NULL,man
598,is_transition,0,NULL
598,is_off_dodge,1,NULL
598,is_right_handed,1,NULL
598,shot_quality,3,NULL
599,field_loc_x,0.459564,NULL
599,field_loc_y,0.679062,NULL
599,goal_loc_x,0.336204,NULL
599,goal_loc_y,0.179063,NULL
599,def_scheme,NULL,man
599,is_transition,1,NULL
599,is_off_dodge,1,NULL
599,is_right_handed,1,NULL
599,shot_quality,1,NULL
600,field_loc_x,0.429197,NULL
600,field_loc_y,0.669062,NULL
600,goal_loc_x,0.922766,NULL
600,goal_loc_y,0.189063,NULL
600,def_scheme,NULL,zone
600,is_transition,0,NULL
600,is_off_dodge,0,NULL
600,is_right_handed,1,NULL
600,shot_quality,2,NULL
601,field_loc_x,0.550665,NULL
601,field_loc_y,0.434063,NULL
601,goal_loc_x,0.106467,NULL
601,goal_loc_y,0.144063,NULL
601,def_scheme,NULL,zone
601,is_transition,1,NULL
601,is_off_dodge,0,NULL
601,is_right_handed,1,NULL
601,shot_quality,2,NULL
602,field_loc_x,0.565849,NULL
602,field_loc_y,0.704063,NULL
602,goal_loc_x,0.717469,NULL
602,goal_loc_y,0.424062,NULL
602,def_scheme,NULL,man
602,is_transition,0,NULL
602,is_off_dodge,1,NULL
602,is_right_handed,0,NULL
602,shot_quality,1,NULL
602,clean_save,0,NULL
603,field_loc_x,0.40794,NULL
603,field_loc_y,0.409063,NULL
603,goal_loc_x,0.301988,NULL
603,goal_loc_y,0.604062,NULL
603,def_scheme,NULL,zone
603,is_transition,1,NULL
603,is_off_dodge,0,NULL
603,is_right_handed,1,NULL
603,shot_quality,2,NULL
604,field_loc_x,0.40794,NULL
604,field_loc_y,0.634063,NULL
604,goal_loc_x,0.688141,NULL
604,goal_loc_y,0.619062,NULL
604,def_scheme,NULL,man
604,is_transition,0,NULL
604,is_off_dodge,1,NULL
604,is_right_handed,1,NULL
604,shot_quality,2,NULL
604,clean_save,1,NULL
605,field_loc_x,0.40794,NULL
605,field_loc_y,0.579063,NULL
605,goal_loc_x,0.702805,NULL
605,goal_loc_y,0.914062,NULL
605,def_scheme,NULL,man
605,is_transition,0,NULL
605,is_off_dodge,1,NULL
605,is_right_handed,0,NULL
605,shot_quality,3,NULL
606,field_loc_x,0.447417,NULL
606,field_loc_y,0.609062,NULL
606,goal_loc_x,0.116243,NULL
606,goal_loc_y,0.369063,NULL
606,def_scheme,NULL,man
606,is_transition,0,NULL
606,is_off_dodge,0,NULL
606,is_right_handed,1,NULL
606,shot_quality,2,NULL
607,field_loc_x,0.587106,NULL
607,field_loc_y,0.659063,NULL
607,goal_loc_x,0.756573,NULL
607,goal_loc_y,0.669062,NULL
607,def_scheme,NULL,man
607,is_transition,0,NULL
607,is_off_dodge,1,NULL
607,is_right_handed,0,NULL
607,shot_quality,2,NULL
608,field_loc_x,0.404903,NULL
608,field_loc_y,0.409063,NULL
608,def_scheme,NULL,zone
608,is_transition,1,NULL
608,is_off_dodge,0,NULL
608,is_right_handed,1,NULL
608,shot_quality,3,NULL
608,goal_loc_x,0.91299,NULL
608,goal_loc_y,0.284063,NULL
609,goal_loc_x,0.311764,NULL
609,goal_loc_y,0.944062,NULL
609,field_loc_x,0.295581,NULL
609,field_loc_y,0.449062,NULL
609,def_scheme,NULL,zone
609,is_transition,1,NULL
609,is_off_dodge,0,NULL
609,is_right_handed,1,NULL
609,shot_quality,3,NULL
610,field_loc_x,0.623546,NULL
610,field_loc_y,0.394062,NULL
610,goal_loc_x,0.746797,NULL
610,goal_loc_y,0.244062,NULL
610,def_scheme,NULL,man
610,is_transition,0,NULL
610,is_off_dodge,1,NULL
610,is_right_handed,0,NULL
610,shot_quality,3,NULL
611,field_loc_x,0.404903,NULL
611,field_loc_y,0.324062,NULL
611,goal_loc_x,0.805453,NULL
611,goal_loc_y,0.304062,NULL
611,def_scheme,NULL,zone
611,is_transition,0,NULL
611,is_off_dodge,1,NULL
611,is_right_handed,1,NULL
611,shot_quality,3,NULL
612,field_loc_x,0.502078,NULL
612,field_loc_y,0.659063,NULL
612,goal_loc_x,0.649037,NULL
612,goal_loc_y,0.594063,NULL
612,def_scheme,NULL,zone
612,is_transition,1,NULL
612,is_off_dodge,0,NULL
612,is_right_handed,0,NULL
612,shot_quality,1,NULL
612,clean_save,0,NULL
613,field_loc_x,0.577996,NULL
613,field_loc_y,0.604062,NULL
613,goal_loc_x,0.629485,NULL
613,goal_loc_y,0.184062,NULL
613,def_scheme,NULL,man
613,is_transition,0,NULL
613,is_off_dodge,0,NULL
613,is_right_handed,0,NULL
613,shot_quality,2,NULL
614,field_loc_x,0.456527,NULL
614,field_loc_y,0.669062,NULL
614,goal_loc_x,0.433964,NULL
614,goal_loc_y,0.149062,NULL
614,def_scheme,NULL,zone
614,is_transition,0,NULL
614,is_off_dodge,0,NULL
614,is_right_handed,1,NULL
614,shot_quality,1,NULL
615,field_loc_x,0.42616,NULL
615,field_loc_y,0.764063,NULL
615,goal_loc_x,0.424188,NULL
615,goal_loc_y,0.694062,NULL
615,def_scheme,NULL,man
615,is_transition,0,NULL
615,is_off_dodge,1,NULL
615,is_right_handed,1,NULL
615,shot_quality,2,NULL
615,clean_save,0,NULL
616,field_loc_x,0.453491,NULL
616,field_loc_y,0.364062,NULL
616,goal_loc_x,0.727245,NULL
616,goal_loc_y,0.559062,NULL
616,def_scheme,NULL,man
616,is_transition,0,NULL
616,is_off_dodge,0,NULL
616,is_right_handed,0,NULL
616,shot_quality,2,NULL
616,clean_save,0,NULL
617,field_loc_x,0.40794,NULL
617,field_loc_y,0.669062,NULL
617,goal_loc_x,0.253108,NULL
617,goal_loc_y,0.654063,NULL
618,field_loc_x,0.541555,NULL
618,field_loc_y,0.524063,NULL
618,goal_loc_x,0.306876,NULL
618,goal_loc_y,0.424062,NULL
618,def_scheme,NULL,man
618,is_transition,0,NULL
618,is_off_dodge,0,NULL
618,is_right_handed,1,NULL
618,shot_quality,2,NULL
618,clean_save,0,NULL
619,field_loc_x,0.562812,NULL
619,field_loc_y,0.599063,NULL
619,goal_loc_x,0.067363,NULL
619,goal_loc_y,0.354062,NULL
619,def_scheme,NULL,man
619,is_transition,0,NULL
619,is_off_dodge,1,NULL
619,is_right_handed,0,NULL
619,shot_quality,2,NULL
620,field_loc_x,0.40794,NULL
620,field_loc_y,0.559062,NULL
620,goal_loc_x,0.0966911,NULL
620,goal_loc_y,0.829063,NULL
620,def_scheme,NULL,zone
620,is_transition,1,NULL
620,is_off_dodge,1,NULL
620,is_right_handed,1,NULL
620,shot_quality,2,NULL
621,field_loc_x,0.322912,NULL
621,field_loc_y,0.609062,NULL
621,goal_loc_x,0.145571,NULL
621,goal_loc_y,0.594063,NULL
621,def_scheme,NULL,zone
621,is_transition,1,NULL
621,is_off_dodge,0,NULL
621,is_right_handed,1,NULL
621,shot_quality,2,NULL
622,field_loc_x,0.574959,NULL
622,field_loc_y,0.779063,NULL
622,goal_loc_x,0.561053,NULL
622,goal_loc_y,0.724063,NULL
622,def_scheme,NULL,zone
622,is_transition,0,NULL
622,is_off_dodge,1,NULL
622,is_right_handed,0,NULL
622,shot_quality,3,NULL
622,clean_save,1,NULL
623,field_loc_x,0.529408,NULL
623,field_loc_y,0.469063,NULL
623,goal_loc_x,0.781013,NULL
623,goal_loc_y,0.529063,NULL
623,def_scheme,NULL,man
623,is_transition,0,NULL
623,is_off_dodge,0,NULL
623,is_right_handed,1,NULL
623,shot_quality,2,NULL
624,field_loc_x,0.653914,NULL
624,field_loc_y,0.704063,NULL
624,goal_loc_x,0.873886,NULL
624,goal_loc_y,0.214062,NULL
624,def_scheme,NULL,man
624,is_transition,0,NULL
624,is_off_dodge,0,NULL
624,is_right_handed,0,NULL
624,shot_quality,3,NULL
625,field_loc_x,0.574959,NULL
625,field_loc_y,0.689062,NULL
625,goal_loc_x,0.414412,NULL
625,goal_loc_y,0.599063,NULL
625,def_scheme,NULL,man
625,is_transition,0,NULL
625,is_off_dodge,0,NULL
625,is_right_handed,0,NULL
625,shot_quality,2,NULL
625,clean_save,0,NULL
626,field_loc_x,0.496005,NULL
626,field_loc_y,0.564062,NULL
626,goal_loc_x,0.267772,NULL
626,goal_loc_y,0.374063,NULL
626,def_scheme,NULL,man
626,is_transition,0,NULL
626,is_off_dodge,1,NULL
626,is_right_handed,0,NULL
626,shot_quality,3,NULL
627,field_loc_x,0.568886,NULL
627,field_loc_y,0.444063,NULL
627,goal_loc_x,0.49262,NULL
627,goal_loc_y,0.169062,NULL
627,def_scheme,NULL,zone
627,is_transition,1,NULL
627,is_off_dodge,1,NULL
627,is_right_handed,1,NULL
627,shot_quality,2,NULL
627,clean_save,1,NULL
628,goal_loc_x,0.262884,NULL
628,goal_loc_y,0.224063,NULL
628,def_scheme,NULL,man
628,is_transition,0,NULL
628,is_off_dodge,1,NULL
628,is_right_handed,1,NULL
628,shot_quality,1,NULL
629,field_loc_x,0.344169,NULL
629,field_loc_y,0.614062,NULL
629,goal_loc_x,0.482844,NULL
629,goal_loc_y,0.144063,NULL
629,def_scheme,NULL,man
629,is_transition,0,NULL
629,is_off_dodge,0,NULL
629,is_right_handed,1,NULL
629,shot_quality,2,NULL
630,field_loc_x,0.392756,NULL
630,field_loc_y,0.434063,NULL
630,goal_loc_x,0.502396,NULL
630,goal_loc_y,0.144063,NULL
630,def_scheme,NULL,man
630,is_transition,0,NULL
630,is_off_dodge,1,NULL
630,is_right_handed,1,NULL
630,shot_quality,3,NULL
630,clean_save,0,NULL
631,field_loc_x,0.468674,NULL
631,field_loc_y,0.669062,NULL
631,goal_loc_x,0.741909,NULL
631,goal_loc_y,0.464063,NULL
631,def_scheme,NULL,man
631,is_transition,0,NULL
631,is_off_dodge,1,NULL
631,is_right_handed,1,NULL
631,shot_quality,1,NULL
631,clean_save,0,NULL
632,field_loc_x,0.41705,NULL
632,field_loc_y,0.764063,NULL
632,goal_loc_x,0.463292,NULL
632,goal_loc_y,0.159063,NULL
632,def_scheme,NULL,man
632,is_transition,0,NULL
632,is_off_dodge,0,NULL
632,is_right_handed,1,NULL
632,shot_quality,2,NULL
632,clean_save,0,NULL
633,field_loc_x,0.653914,NULL
633,field_loc_y,0.459062,NULL
633,goal_loc_x,0.0380349,NULL
633,goal_loc_y,0.659063,NULL
633,def_scheme,NULL,man
633,is_transition,0,NULL
633,is_off_dodge,0,NULL
633,is_right_handed,1,NULL
633,shot_quality,3,NULL
634,field_loc_x,0.653914,NULL
634,field_loc_y,0.544062,NULL
634,goal_loc_x,0.135795,NULL
634,goal_loc_y,0.939062,NULL
634,def_scheme,NULL,man
634,is_transition,0,NULL
634,is_off_dodge,1,NULL
634,is_right_handed,0,NULL
634,shot_quality,3,NULL
635,field_loc_x,0.496005,NULL
635,field_loc_y,0.349063,NULL
635,goal_loc_x,0.448628,NULL
635,goal_loc_y,0.164062,NULL
635,def_scheme,NULL,man
635,is_transition,0,NULL
635,is_off_dodge,1,NULL
635,is_right_handed,1,NULL
635,shot_quality,3,NULL
635,clean_save,0,NULL
636,field_loc_x,0.365426,NULL
636,field_loc_y,0.634063,NULL
636,goal_loc_x,0.908102,NULL
636,goal_loc_y,0.359062,NULL
636,def_scheme,NULL,zone
636,is_transition,0,NULL
636,is_off_dodge,1,NULL
636,is_right_handed,1,NULL
636,shot_quality,2,NULL
637,field_loc_x,0.617473,NULL
637,field_loc_y,0.599063,NULL
637,goal_loc_x,0.389972,NULL
637,goal_loc_y,0.349063,NULL
637,def_scheme,NULL,man
637,is_transition,0,NULL
637,is_off_dodge,1,NULL
637,is_right_handed,1,NULL
637,shot_quality,3,NULL
637,clean_save,1,NULL
638,field_loc_x,0.499041,NULL
638,field_loc_y,0.409063,NULL
638,goal_loc_x,0.707693,NULL
638,goal_loc_y,0.659063,NULL
638,def_scheme,NULL,man
638,is_transition,0,NULL
638,is_off_dodge,1,NULL
638,is_right_handed,1,NULL
638,shot_quality,2,NULL
639,field_loc_x,0.404903,NULL
639,field_loc_y,0.594063,NULL
639,goal_loc_x,0.903214,NULL
639,goal_loc_y,0.174063,NULL
639,def_scheme,NULL,man
639,is_transition,0,NULL
639,is_off_dodge,1,NULL
639,is_right_handed,0,NULL
639,shot_quality,2,NULL
640,field_loc_x,0.529408,NULL
640,field_loc_y,0.324062,NULL
640,goal_loc_x,0.287324,NULL
640,goal_loc_y,0.194063,NULL
640,def_scheme,NULL,zone
640,is_transition,1,NULL
640,is_off_dodge,1,NULL
640,is_right_handed,1,NULL
640,shot_quality,3,NULL
641,field_loc_x,0.338095,NULL
641,field_loc_y,0.614062,NULL
641,goal_loc_x,0.482844,NULL
641,goal_loc_y,0.234062,NULL
641,def_scheme,NULL,man
641,is_transition,0,NULL
641,is_off_dodge,0,NULL
641,is_right_handed,1,NULL
641,shot_quality,3,NULL
641,clean_save,1,NULL
642,field_loc_x,0.541555,NULL
642,field_loc_y,0.414062,NULL
642,goal_loc_x,0.854333,NULL
642,goal_loc_y,0.229062,NULL
642,def_scheme,NULL,man
642,is_transition,1,NULL
642,is_off_dodge,1,NULL
642,is_right_handed,0,NULL
642,shot_quality,3,NULL
643,field_loc_x,0.590143,NULL
643,field_loc_y,0.284063,NULL
643,goal_loc_x,0.868998,NULL
643,goal_loc_y,0.174063,NULL
643,def_scheme,NULL,zone
643,is_transition,1,NULL
643,is_off_dodge,1,NULL
643,is_right_handed,1,NULL
643,shot_quality,3,NULL
644,field_loc_x,0.39883,NULL
644,field_loc_y,0.609062,NULL
644,goal_loc_x,0.44374,NULL
644,goal_loc_y,0.704063,NULL
644,def_scheme,NULL,zone
644,is_transition,1,NULL
644,is_off_dodge,0,NULL
644,is_right_handed,1,NULL
644,shot_quality,1,NULL
645,field_loc_x,0.514225,NULL
645,field_loc_y,0.269062,NULL
645,goal_loc_x,0.741909,NULL
645,goal_loc_y,0.154062,NULL
645,def_scheme,NULL,zone
645,is_transition,0,NULL
645,is_off_dodge,1,NULL
645,is_right_handed,1,NULL
645,shot_quality,3,NULL
645,clean_save,0,NULL
646,field_loc_x,0.535482,NULL
646,field_loc_y,0.474063,NULL
646,goal_loc_x,0.448628,NULL
646,goal_loc_y,0.914062,NULL
646,def_scheme,NULL,man
646,is_transition,1,NULL
646,is_off_dodge,1,NULL
646,is_right_handed,1,NULL
646,shot_quality,2,NULL
647,field_loc_x,0.410977,NULL
647,field_loc_y,0.439063,NULL
647,goal_loc_x,0.737021,NULL
647,goal_loc_y,0.624062,NULL
647,def_scheme,NULL,man
647,is_transition,1,NULL
647,is_off_dodge,1,NULL
647,is_right_handed,0,NULL
647,shot_quality,2,NULL
647,clean_save,1,NULL
648,field_loc_x,0.562812,NULL
648,field_loc_y,0.349063,NULL
648,def_scheme,NULL,man
648,is_transition,1,NULL
648,is_off_dodge,1,NULL
648,goal_loc_x,0.243332,NULL
648,goal_loc_y,0.279063,NULL
648,is_right_handed,0,NULL
648,shot_quality,3,NULL
649,field_loc_x,0.486894,NULL
649,field_loc_y,0.664062,NULL
649,goal_loc_x,0.756573,NULL
649,goal_loc_y,0.524063,NULL
649,def_scheme,NULL,zone
649,is_transition,1,NULL
649,is_off_dodge,0,NULL
649,is_right_handed,1,NULL
649,shot_quality,1,NULL
650,field_loc_x,0.395793,NULL
650,field_loc_y,0.374063,NULL
650,goal_loc_x,0.111355,NULL
650,goal_loc_y,0.184062,NULL
650,def_scheme,NULL,zone
650,is_transition,0,NULL
650,is_off_dodge,0,NULL
650,is_right_handed,1,NULL
650,shot_quality,2,NULL
651,field_loc_x,0.423123,NULL
651,field_loc_y,0.674062,NULL
651,goal_loc_x,0.32154,NULL
651,goal_loc_y,0.214062,NULL
651,def_scheme,NULL,zone
651,is_transition,0,NULL
651,is_off_dodge,0,NULL
651,is_right_handed,1,NULL
651,shot_quality,1,NULL
651,clean_save,0,NULL
652,field_loc_x,0.550665,NULL
652,field_loc_y,0.409063,NULL
652,goal_loc_x,0.727245,NULL
652,goal_loc_y,0.644063,NULL
652,def_scheme,NULL,zone
652,is_transition,0,NULL
652,is_off_dodge,1,NULL
652,is_right_handed,1,NULL
652,shot_quality,2,NULL
653,field_loc_x,0.441344,NULL
653,field_loc_y,0.709063,NULL
653,goal_loc_x,0.551277,NULL
653,goal_loc_y,0.704063,NULL
653,def_scheme,NULL,zone
653,is_transition,0,NULL
653,is_off_dodge,0,NULL
653,is_right_handed,1,NULL
653,shot_quality,1,NULL
653,clean_save,1,NULL
654,field_loc_x,0.632657,NULL
654,field_loc_y,0.579063,NULL
654,goal_loc_x,0.565941,NULL
654,goal_loc_y,0.699063,NULL
654,def_scheme,NULL,zone
654,is_transition,0,NULL
654,is_off_dodge,0,NULL
654,is_right_handed,0,NULL
654,shot_quality,2,NULL
655,field_loc_x,0.450454,NULL
655,field_loc_y,0.334062,NULL
655,goal_loc_x,0.49262,NULL
655,goal_loc_y,0.154062,NULL
655,def_scheme,NULL,zone
655,is_transition,0,NULL
655,is_off_dodge,0,NULL
655,is_right_handed,0,NULL
655,shot_quality,3,NULL
656,field_loc_x,0.462601,NULL
656,field_loc_y,0.524063,NULL
656,goal_loc_x,0.477956,NULL
656,goal_loc_y,0.749062,NULL
656,def_scheme,NULL,zone
656,is_transition,0,NULL
656,is_off_dodge,0,NULL
656,is_right_handed,1,NULL
656,shot_quality,2,NULL
657,field_loc_x,0.608363,NULL
657,field_loc_y,0.609062,NULL
657,goal_loc_x,0.693029,NULL
657,goal_loc_y,0.679062,NULL
657,def_scheme,NULL,zone
657,is_transition,0,NULL
657,is_off_dodge,0,NULL
657,is_right_handed,0,NULL
657,shot_quality,2,NULL
659,field_loc_x,0.565849,NULL
659,field_loc_y,0.694062,NULL
659,goal_loc_x,0.331316,NULL
659,goal_loc_y,0.179063,NULL
659,def_scheme,NULL,zone
659,is_transition,0,NULL
659,is_off_dodge,0,NULL
659,is_right_handed,0,NULL
659,shot_quality,3,NULL
660,field_loc_x,0.553702,NULL
660,field_loc_y,0.484062,NULL
660,goal_loc_x,0.233555,NULL
660,goal_loc_y,0.339063,NULL
660,def_scheme,NULL,zone
660,is_transition,0,NULL
660,is_off_dodge,0,NULL
660,is_right_handed,1,NULL
660,shot_quality,2,NULL
661,field_loc_x,0.43527,NULL
661,field_loc_y,0.304062,NULL
661,goal_loc_x,0.761461,NULL
661,goal_loc_y,0.584063,NULL
661,def_scheme,NULL,zone
661,is_transition,0,NULL
661,is_off_dodge,0,NULL
661,is_right_handed,0,NULL
661,shot_quality,3,NULL
661,clean_save,1,NULL
662,field_loc_x,0.499041,NULL
662,field_loc_y,0.654063,NULL
662,goal_loc_x,0.727245,NULL
662,goal_loc_y,0.169062,NULL
662,def_scheme,NULL,zone
662,is_transition,0,NULL
662,is_off_dodge,0,NULL
662,is_right_handed,1,NULL
662,shot_quality,1,NULL
663,field_loc_x,0.43527,NULL
663,field_loc_y,0.599063,NULL
663,goal_loc_x,0.253108,NULL
663,goal_loc_y,0.249062,NULL
663,def_scheme,NULL,zone
663,is_transition,0,NULL
663,is_off_dodge,0,NULL
663,is_right_handed,0,NULL
663,shot_quality,1,NULL
663,clean_save,0,NULL
664,field_loc_x,0.483858,NULL
664,field_loc_y,0.619062,NULL
664,goal_loc_x,0.678365,NULL
664,goal_loc_y,0.654063,NULL
664,def_scheme,NULL,man
664,is_transition,0,NULL
664,is_off_dodge,0,NULL
664,is_right_handed,1,NULL
664,shot_quality,1,NULL
665,field_loc_x,0.587106,NULL
665,field_loc_y,0.549062,NULL
665,goal_loc_x,0.0966911,NULL
665,goal_loc_y,0.164062,NULL
665,def_scheme,NULL,man
